,ID,CommentsTokenizedStemmed
1925,1503,"['realli', 'is', 'unhappi', 'with', 'the', 'websit', '.', 'claim', 'the', 'self', 'servic', 'stuff', 'doe', 'not', 'work', '.', 'in', 'addit', 'think', 'he', 'phone', 'doe', 'not', 'work', 'well', '.']"
1926,3546,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1927,601,"['said', 'his', 'batteri', 'never', 'has', 'work', 'well', '.', 'want', 'a', 'new', 'phone', 'asap', '.']"
1928,361,"['he', 'hate', 'the', 'phone', '.', 'claim', 'that', 'the', 'recept', 'is', 'horribl', 'in', 'mani', 'part', 'of', 'the', 'metropolitian', 'area', '.']"
1929,2237,"['want', 'to', 'chang', 'rate', 'plan', 'to', 'get', 'famili', 'all', 'on', 'same', 'bill', '.', 'i', 'transfer', 'him', 'to', 'custom', 'care', '.']"
1930,1875,"['handset', 'suck']"
1931,2546,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
1932,2153,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1933,3425,"['she', 'want', 'a', 'new', 'phone', '.', 'has', 'tri', 'to', 'use', 'a', 'coupl', 'of', 'differ', 'model', ',', 'but', 'is', 'now', 'fed', 'up', '.', 'she', 'is', 'will', 'ing', 'to', 'pay', 'some', 'of', 'the', 'cost', ',', 'but', 'want', 'a', 'credit', 'on', 'her', 'bill', '.', 'she', 'said', 'her', 'friend', 'has', 'the', 'same', 'servic', 'and', 'a', 'differ', 'phone', 'that', 'work', 'great', '.', 'she', 'also', 'wa']"
1934,2899,"['hope', 'to', 'get', 'an', 'additon', 'line', 'work', 'by', 'the', 'end', 'of', 'the', 'week', 'for', 'his', 'wife', '.']"
1935,3603,"['he', 'lost', 'his', 'phone', 'and', 'call', 'to', 'cancel', 'servic', '.', 'i', 'told', 'him', 'we', 'would', 'suspend', 'until', 'we', 'hear', 'back', 'from', 'him', '.', 'he', 'will', 'contact', 'us', 'soon', '.']"
1936,1048,"['ask', 'how', 'to', 'disabl', 'call', 'wait', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
1937,2409,"['i', 'need', 'a', 'handset', 'which', 'also', 'function', 'as', 'a', 'pda', '.', 'you', 'did', 'not', 'offer', 'such', 'a', 'model', '.']"
1938,1796,"['i', 'expect', 'signific', 'better', 'servic', '.']"
1939,2874,"['he', 'lost', 'his', 'phone', 'and', 'call', 'to', 'cancel', 'servic', '.', 'i', 'told', 'him', 'we', 'would', 'suspend', 'until', 'we', 'hear', 'back', 'from', 'him', '.', 'he', 'will', 'contact', 'us', 'soon', '.']"
1940,2388,"['need', 'help', 'figur', 'out', 'his', 'bill', '.', 'i', 'explain', 'our', 'minut', 'charg', '.']"
1941,773,"['he', 'realli', 'think', 'the', 'recept', 'is', 'inadequ', 'everywher', 'but', 'on', 'the', 'highway', '.', 'want', 'to', 'know', 'when', 'this', 'will', 'be', 'fix', '?']"
1942,1844,"['he', 'realli', 'think', 'the', 'recept', 'is', 'inadequ', 'everywher', 'but', 'on', 'the', 'highway', '.', 'want', 'to', 'know', 'when', 'this', 'will', 'be', 'fix', '?']"
1943,219,"['cant', 'believ', 'he', 'was', 'stupid', 'enough', 'to', 'sign', 'a', 'year', 'contract', '.', 'he', 'think', 'that', 'we', 'provid', 'the', 'worst', 'servic', 'he', 'has', 'ever', 'encount', '.', 'furthermor', ',', 'the', 'phone', 'is', 'so', 'shitti', 'that', 'he', 'would', 'not', 'give', 'it', 'to', 'an', 'enemi', '.', 'he', 'now', 'realiz', 'you', 'get', 'what', 'you', 'pay', 'for', '.', 'i', 'transf']"
1944,2041,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1945,2307,"['ask', 'how', 'to', 'disabl', 'call', 'wait', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
1946,391,"['want', 'a', 'new', 'facepl', '.']"
1947,3760,"['want', 'to', 'add', 'addit', 'line', 'for', 'famili', '.', 'need', 'more', 'info', 'on', 'rate', '.']"
1948,1095,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
1949,2114,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1950,2701,"['want', 'a', 'new', 'facepl', '.']"
1951,3041,"['call', 'about', 'new', 'plan', '.', 'might', 'switch', 'soon', '.', 'want', 'more', 'minut', '.']"
1952,1470,"['want', 'to', 'chang', 'rate', 'plan', 'to', 'get', 'famili', 'all', 'on', 'same', 'bill', '.', 'i', 'transfer', 'him', 'to', 'custom', 'care', '.']"
1953,3448,"['want', 'more', 'inform', 'on', 'the', 'famili', 'plan', '.', 'also', 'ask', 'about', 'how', 'he', 'could', 'use', 'call', 'screen', '.']"
1954,2745,"['want', 'to', 'know', 'how', 'to', 'do', 'text', 'messag', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
1955,1252,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1956,2688,"['cant', 'figur', 'out', 'how', 'to', 'check', 'his', 'vm', 'when', 'out', 'of', 'area', '.', 'i', 'refer', 'him', 'to', 'our', 'web', 'site', '.']"
1957,1496,"['need', 'help', 'figur', 'out', 'his', 'bill', '.', 'i', 'explain', 'our', 'minut', 'charg', '.']"
1958,1596,"['i', 'expect', 'signific', 'better', 'technic', 'support', '.']"
1959,3732,"['ask', 'about', 'how', 'to', 'chang', 'his', 'ring', 'tone', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
1960,1758,"['the', 'handset', 'realli', 'suck', '.', 'i', 'could', 'not', 'hear', 'anyth', 'near', 'my', 'hous', '.']"
1961,1825,"['want', 'to', 'know', 'his', 'usag', 'and', 'whether', 'he', 'was', 'roam', '.', 'also', 'want', 'to', 'know', 'the', 'rate', 'when', 'he', 'is', 'roam', '.', 'think', 'about', 'chang', 'rate', 'plan', 'as', 'well', '.']"
1962,2188,"['want', 'a', 'new', 'facepl', '.']"
1963,1216,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1964,725,"['he', 'is', 'realli', 'upset', 'with', 'out', 'fals', 'advertis', '.', 'he', 'think', 'that', 'we', 'do', 'not', 'test', 'ani', 'of', 'the', 'equip', '.']"
1965,970,"['want', 'to', 'chang', 'address', '.']"
1966,2793,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1967,632,"['he', 'lost', 'his', 'phone', 'and', 'call', 'to', 'cancel', 'servic', '.', 'i', 'told', 'him', 'we', 'would', 'suspend', 'until', 'we', 'hear', 'back', 'from', 'him', '.', 'he', 'will', 'contact', 'us', 'soon', '.']"
1968,1432,"['want', 'inform', 'on', 'our', 'internet', 'servic', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
1969,3103,"['he', 'lost', 'his', 'phone', 'and', 'call', 'to', 'cancel', 'servic', '.', 'i', 'told', 'him', 'we', 'would', 'suspend', 'until', 'we', 'hear', 'back', 'from', 'him', '.', 'he', 'will', 'contact', 'us', 'soon', '.']"
1970,1202,"['hope', 'to', 'get', 'an', 'additon', 'line', 'work', 'by', 'the', 'end', 'of', 'the', 'week', 'for', 'his', 'wife', '.']"
1971,3402,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
1972,279,"['the', 'custom', 'has', 'a', 'number', 'of', 'complaint', '.', 'his', 'major', 'issu', 'was', 'that', 'the', 'handset', 'button', 'were', 'hard', 'to', 'use', '.', 'he', 'was', 'not', 'happi', 'with', 'the', 'phone', 'at', 'all', '.']"
1973,2770,"['need', 'help', 'figur', 'out', 'his', 'bill', '.', 'i', 'explain', 'our', 'minut', 'charg', '.']"
1974,355,"['he', 'is', 'realli', 'unhappi', 'with', 'his', 'bill', '.', 'he', 'say', 'that', 'there', 'are', 'numer', 'call', 'he', 'has', 'never', 'made', ',', 'but', 'that', 'show', 'up', 'on', 'his', 'phone', '.', 'he', 'say', 'that', 'he', 'simpli', 'doe', 'not', 'trust', 'our', 'system', '.']"
1975,1062,"['said', 'his', 'batteri', 'never', 'has', 'work', 'well', '.', 'want', 'a', 'new', 'phone', 'asap', '.']"
1976,1447,"['want', 'to', 'chang', 'rate', 'plan', 'to', 'get', 'famili', 'all', 'on', 'same', 'bill', '.', 'i', 'transfer', 'him', 'to', 'custom', 'care', '.']"
1977,1671,"['claim', 'he', 'never', 'receiv', 'his', 'bill', '.', 'was', 'realli', 'unhappi', 'that', 'i', 'ask', 'him', 'for', 'his', 'cc', '.', 'want', 'me', 'to', 'turn', 'on', 'his', 'phone', '.', 'i', 'switch', 'him', 'ot', 'the', 'manag', '.']"
1978,897,"['handset', 'suck']"
1979,3667,"['i', 'wish', 'the', 'handset', 'was', 'bigger', '.', 'it', 'is', 'uncomfort', 'use', 'the', 'handset', 'for', 'a', 'long', 'time', '.']"
1980,94,"['he', 'expect', 'signific', 'better', 'technic', 'support', '.']"
1981,2078,"['cant', 'get', 'his', 'call', 'forward', 'to', 'work', '.', 'i', 'should', 'him', 'how', 'and', 'how', 'to', 'get', 'a', 'coupl', 'of', 'other', 'featur', 'to', 'work', '.', 'i', 'also', 'point', 'him', 'to', 'the', 'web', 'site', '.']"
1982,2699,"['want', 'to', 'know', 'how', 'to', 'do', 'text', 'messag', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
1983,2748,"['want', 'to', 'chang', 'rate', 'plan', 'to', 'get', 'famili', 'all', 'on', 'same', 'bill', '.', 'i', 'transfer', 'him', 'to', 'custom', 'care', '.']"
1984,2165,"['want', 'a', 'new', 'number', 'becaus', 'he', 'keep', 'on', 'get', 'call', 'for', 'a', 'mr.', 'napeleon', 'leroy', '.']"
1985,2698,"['want', 'to', 'know', 'how', 'to', 'do', 'text', 'messag', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
1986,2696,"['want', 'more', 'inform', 'on', 'the', 'famili', 'plan', '.', 'also', 'ask', 'about', 'how', 'he', 'could', 'use', 'call', 'screen', '.']"
1987,3209,"['want', 'a', 'new', 'facepl', '.']"
1988,1329,"['he', 'realli', 'think', 'the', 'recept', 'is', 'inadequ', 'everywher', 'but', 'on', 'the', 'highway', '.', 'want', 'to', 'know', 'when', 'this', 'will', 'be', 'fix', '?']"
1989,3282,"['realli', 'is', 'unhappi', 'with', 'the', 'websit', '.', 'claim', 'the', 'self', 'servic', 'stuff', 'doe', 'not', 'work', '.']"
1990,1767,"['the', 'handset', 'never', 'work', 'well', 'after', 'i', 'drop', 'it', 'in', 'the', 'toilet', '.', 'i', 'am', 'surpris', 'it', 'ever', 'work', 'after', 'that', '.']"
1991,1487,"['want', 'to', 'chang', 'address', '.']"
1992,1797,"['he', 'realli', 'think', 'the', 'recept', 'is', 'inadequ', 'everywher', 'but', 'on', 'the', 'highway', '.', 'want', 'to', 'know', 'when', 'this', 'will', 'be', 'fix', '?']"
1993,1097,"['the', 'batteri', 'has', 'never', 'work', 'right', '.', 'he', 'say', 'he', 'cant', 'use', 'the', 'phone', 'much', 'sinc', 'the', 'batteri', 'die', 'so', 'often', '.', 'want', 'to', 'know', 'if', 'this', 'is', 'a', 'problem', 'with', 'his', 'phone', 'and', 'if', 'there', 'are', 'other', 'batteri', 'he', 'can', 'tri', '.', 'i', 'refer', 'him', 'to', 'web', 'site', '.']"
1994,467,"['want', 'to', 'chang', 'address', '.']"
1995,2331,"['want', 'to', 'add', 'addit', 'line', 'for', 'famili', '.', 'need', 'more', 'info', 'on', 'rate', '.']"
1996,2930,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
1997,904,"['want', 'to', 'know', 'how', 'to', 'do', 'text', 'messag', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
1998,919,"['want', 'inform', 'on', 'our', 'internet', 'servic', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
1999,2653,"['i', 'need', 'a', 'handset', 'which', 'also', 'function', 'as', 'a', 'pda', '.', 'you', 'did', 'not', 'offer', 'such', 'a', 'model', '.']"
2000,1630,"['he', 'expect', 'signific', 'better', 'technic', 'support', '.']"
2001,2419,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
2002,2403,"['want', 'inform', 'on', 'our', 'internet', 'servic', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
2003,1451,"['ask', 'about', 'how', 'to', 'chang', 'his', 'ring', 'tone', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
2004,3505,"['want', 'to', 'chang', 'rate', 'plan', 'to', 'get', 'famili', 'all', 'on', 'same', 'bill', '.', 'i', 'transfer', 'him', 'to', 'custom', 'care', '.']"
2005,592,"['he', 'ask', 'for', 'a', 'new', 'phone', 'number', '.', 'i', 'refer', 'him', 'to', 'custom', 'care', '.']"
2006,1293,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
2007,3254,"['want', 'to', 'chang', 'rate', 'plan', 'to', 'get', 'famili', 'all', 'on', 'same', 'bill', '.', 'i', 'transfer', 'him', 'to', 'custom', 'care', '.']"
2008,290,"['he', 'doe', 'not', 'know', 'if', 'the', 'problem', 'are', 'relat', 'to', 'the', 'phone', 'or', 'if', 'it', 'is', 'just', 'the', 'batteri', '.']"
2009,2489,"['ask', 'about', 'how', 'to', 'chang', 'his', 'ring', 'tone', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
2010,462,"['want', 'to', 'add', 'addit', 'line', 'for', 'famili', '.', 'need', 'more', 'info', 'on', 'rate', '.']"
2011,2760,"['call', 'about', 'new', 'plan', '.', 'might', 'switch', 'soon', '.', 'want', 'more', 'minut', '.']"
2012,3058,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
2013,2422,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
2014,2258,"['need', 'help', 'figur', 'out', 'his', 'bill', '.', 'i', 'explain', 'our', 'minut', 'charg', '.']"
2015,1116,"['he', 'expect', 'signific', 'better', 'technic', 'support', '.']"
2016,1996,"['want', 'to', 'chang', 'address', '.']"
2017,1778,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
2018,1042,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
2019,3685,"['he', 'found', 'a', 'phone', 'and', 'want', 'to', 'know', 'what', 'to', 'do', 'with', 'it', '.', 'he', 'said', 'it', 'was', 'one', 'of', 'our', ',', 'but', 'that', 'the', 'batteri', 'was', 'dead', '.', 'ask', 'who', 'he', 'should', 'send', 'it', 'too', '.']"
2020,2012,"['need', 'help', 'figur', 'out', 'his', 'bill', '.', 'i', 'explain', 'our', 'minut', 'charg', '.']"
2021,1803,"['say', 'that', 'his', 'web', 'recept', 'realli', 'is', 'just', 'to', 'slow', '.', 'want', 'to', 'know', 'when', 'he', 'can', 'expect', 'this', 'to', 'work', 'at', 'a', 'decent', 'rate', 'of', 'speed', '?', 'he', 'also', 'want', 'to', 'know', 'whi', 'it', 'work', 'so', 'much', 'better', 'at', 'the', 'store', '?']"
2022,2708,"['want', 'to', 'know', 'how', 'to', 'do', 'text', 'messag', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
2023,1290,"['he', 'ask', 'us', 'to', 'pleas', 'take', 'him', 'off', 'the', 'outbound', 'call', 'list', '.', 'in', 'addit', 'want', 'to', 'chang', 'rate', 'plan', 'at', 'the', 'end', 'of', 'the', 'year', '.']"
2024,1515,"['want', 'to', 'know', 'the', 'nearest', 'store', 'locat', '.', 'want', 'to', 'buy', 'addit', 'accessori', '.']"
2025,3672,"['he', 'expect', 'signific', 'better', 'technic', 'support', '.']"
2026,2045,"['need', 'help', 'with', 'basic', 'phone', 'usag', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'ask', 'for', 'some', 'help', '.']"
2027,1073,"['he', 'ask', 'for', 'a', 'new', 'phone', 'number', '.', 'i', 'refer', 'him', 'to', 'custom', 'care', '.']"
2028,410,"['want', 'inform', 'on', 'our', 'internet', 'servic', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
2029,408,"['want', 'inform', 'on', 'our', 'internet', 'servic', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
2030,1915,"['he', 'found', 'a', 'better', 'rate', 'and', 'no', 'contract', '.', 'he', 'said', 'he', 'cold', 'not', 'wait', 'until', 'his', 'contract', 'expir', '.']"
2031,2400,"['hope', 'to', 'get', 'an', 'additon', 'line', 'work', 'by', 'the', 'end', 'of', 'the', 'week', 'for', 'his', 'wife', '.']"
2032,1751,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
2033,1963,"['ask', 'about', 'how', 'to', 'chang', 'his', 'ring', 'tone', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
2034,1550,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
2035,3237,"['ask', 'about', 'how', 'to', 'chang', 'his', 'ring', 'tone', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
2036,1369,"['want', 'to', 'kno', 'when', 'we', 'will', 'improv', 'our', 'coverag', 'area', '.', 'he', 'said', 'that', 'when', 'he', 'sign', 'up', 'last', 'year', 'we', 'told', 'him', 'that', 'there', 'would', 'more', 'coverag', 'within', 'the', 'year', '.', 'he', 'say', 'that', 'he', 'continu', 'to', 'roam', ',', 'and', 'is', 'rater', 'tire', 'of', 'pay', 'these', 'charg', '.', 'i', 'told', 'him', 'that', 'i', 'did']"
2037,2334,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
2038,1972,"['want', 'to', 'know', 'how', 'to', 'do', 'text', 'messag', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
2039,3788,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
2040,2486,"['want', 'to', 'chang', 'rate', 'plan', 'to', 'get', 'famili', 'all', 'on', 'same', 'bill', '.', 'i', 'transfer', 'him', 'to', 'custom', 'care', '.']"
2041,1544,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
2042,1489,"['want', 'to', 'chang', 'address', '.']"
2043,952,"['want', 'to', 'chang', 'rate', 'plan', 'to', 'get', 'famili', 'all', 'on', 'same', 'bill', '.', 'i', 'transfer', 'him', 'to', 'custom', 'care', '.']"
2044,1009,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
2045,3427,"['want', 'to', 'know', 'his', 'usag', 'and', 'whether', 'he', 'was', 'roam', '.', 'also', 'want', 'to', 'know', 'the', 'rate', 'when', 'he', 'is', 'roam', '.', 'think', 'about', 'chang', 'rate', 'plan', 'as', 'well', '.']"
2046,2020,"['realli', 'is', 'unhappi', 'with', 'the', 'websit', '.', 'claim', 'the', 'self', 'servic', 'stuff', 'doe', 'not', 'work', '.']"
2047,3007,"['want', 'to', 'know', 'how', 'to', 'do', 'text', 'messag', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
2048,3358,"['he', 'lost', 'his', 'phone', 'and', 'call', 'to', 'cancel', 'servic', '.', 'i', 'told', 'him', 'we', 'would', 'suspend', 'until', 'we', 'hear', 'back', 'from', 'him', '.', 'he', 'will', 'contact', 'us', 'soon', '.']"
2049,1107,"['said', 'his', 'batteri', 'never', 'has', 'work', 'well', '.', 'want', 'a', 'new', 'phone', 'asap', '.']"
2050,1609,"['the', 'batteri', 'has', 'never', 'work', 'right', '.', 'he', 'say', 'he', 'cant', 'use', 'the', 'phone', 'much', 'sinc', 'the', 'batteri', 'die', 'so', 'often', '.', 'want', 'to', 'know', 'if', 'this', 'is', 'a', 'problem', 'with', 'his', 'phone', 'and', 'if', 'there', 'are', 'other', 'batteri', 'he', 'can', 'tri', '.', 'i', 'refer', 'him', 'to', 'web', 'site', '.']"
2051,917,"['need', 'help', 'figur', 'out', 'his', 'bill', '.', 'i', 'explain', 'our', 'minut', 'charg', '.']"
2052,2780,"['realli', 'is', 'unhappi', 'with', 'the', 'websit', '.', 'claim', 'the', 'self', 'servic', 'stuff', 'doe', 'not', 'work', '.']"
2053,2032,"['need', 'help', 'learn', 'how', 'to', 'use', 'the', 'phone', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'have', 'the', 'rep', 'teach', 'him', '.']"
2054,1462,"['want', 'to', 'know', 'how', 'to', 'do', 'text', 'messag', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
2055,2434,"['want', 'a', 'new', 'number', 'becaus', 'he', 'keep', 'on', 'get', 'call', 'for', 'a', 'mr.', 'napeleon', 'leroy', '.']"
2056,2512,"['call', 'about', 'new', 'plan', '.', 'might', 'switch', 'soon', '.', 'want', 'more', 'minut', '.']"
2057,3727,"['ask', 'about', 'how', 'to', 'chang', 'his', 'ring', 'tone', '.', 'refer', 'him', 'to', 'web', 'site', '.']"
2058,1023,"['need', 'help', 'with', 'basic', 'phone', 'usag', '.', 'i', 'suggest', 'he', 'go', 'back', 'to', 'the', 'store', 'and', 'ask', 'for', 'some', 'help', '.']"
